controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
1769, 1887, 1.02324e+01, 9.13993e+00, 2.89818e+02, 2.89818e+02, 2.56000e+02, 5.12454e-01, 4.56972e+00, 0.00000e+00
1770, 1890, 1.02487e+01, 9.13557e+00, 2.87907e+02, 2.87907e+02, 2.56000e+02, 5.21164e-01, 4.51842e+00, 0.00000e+00
1771, 1885, 1.02216e+01, 9.13422e+00, 2.83322e+02, 2.83322e+02, 2.56000e+02, 5.31034e-01, 4.51552e+00, 0.00000e+00
1772, 1884, 1.02162e+01, 9.13006e+00, 2.85942e+02, 2.85942e+02, 2.56000e+02, 5.37686e-01, 4.48855e+00, 0.00000e+00
1773, 1885, 1.02216e+01, 9.12456e+00, 2.88126e+02, 2.88126e+02, 2.56000e+02, 5.44297e-01, 4.35112e+00, 0.00000e+00
1774, 1886, 1.02270e+01, 9.11021e+00, 2.83158e+02, 2.83158e+02, 2.56000e+02, 5.51962e-01, 4.30985e+00, 0.00000e+00
1775, 1886, 1.02270e+01, 9.10268e+00, 2.85887e+02, 2.85887e+02, 2.56000e+02, 5.58855e-01, 4.33457e+00, 0.00000e+00
1776, 1885, 1.02216e+01, 9.08571e+00, 2.85724e+02, 2.85724e+02, 2.56000e+02, 5.65517e-01, 4.43829e+00, 0.00000e+00
1777, 1886, 1.02270e+01, 9.08495e+00, 2.97788e+02, 2.97788e+02, 2.56000e+02, 5.66278e-01, 4.45893e+00, 0.00000e+00
1778, 1888, 1.02379e+01, 9.07529e+00, 2.94676e+02, 2.94676e+02, 2.56000e+02, 5.77860e-01, 4.52681e+00, 0.00000e+00
1779, 1889, 1.02433e+01, 9.07403e+00, 2.98716e+02, 2.98716e+02, 2.56000e+02, 5.82319e-01, 4.51255e+00, 0.00000e+00
1780, 1890, 1.02487e+01, 9.07243e+00, 2.97691e+02, 2.97691e+02, 2.56000e+02, 5.88889e-01, 4.41299e+00, 0.00000e+00
1781, 1891, 1.02541e+01, 9.06599e+00, 3.02713e+02, 3.02713e+02, 2.56000e+02, 5.93337e-01, 4.45668e+00, 0.00000e+00
1782, 1889, 1.02433e+01, 9.06723e+00, 2.98564e+02, 2.98564e+02, 2.56000e+02, 5.99788e-01, 4.59980e+00, 0.00000e+00
1783, 1898, 1.02921e+01, 9.06658e+00, 2.98291e+02, 2.98291e+02, 2.56000e+02, 6.06955e-01, 4.66010e+00, 0.00000e+00
1784, 1898, 1.02921e+01, 9.05749e+00, 2.98837e+02, 2.98837e+02, 2.56000e+02, 6.09062e-01, 4.57992e+00, 0.00000e+00
1785, 1901, 1.03083e+01, 9.05941e+00, 3.03435e+02, 3.03435e+02, 2.56000e+02, 6.11257e-01, 4.74112e+00, 0.00000e+00
1786, 1902, 1.03138e+01, 9.05323e+00, 3.03271e+02, 3.03271e+02, 2.56000e+02, 6.19348e-01, 4.63841e+00, 0.00000e+00
1787, 1904, 1.03246e+01, 9.04800e+00, 3.16973e+02, 3.16973e+02, 2.56000e+02, 6.24475e-01, 4.60582e+00, 0.00000e+00
1788, 1904, 1.03246e+01, 9.04378e+00, 3.10149e+02, 3.10149e+02, 2.56000e+02, 6.29727e-01, 4.52514e+00, 0.00000e+00
1789, 1907, 1.03409e+01, 9.03586e+00, 3.20085e+02, 3.20085e+02, 2.56000e+02, 6.37126e-01, 4.67306e+00, 0.00000e+00
1790, 1908, 1.03463e+01, 9.03441e+00, 3.19102e+02, 3.19102e+02, 2.56000e+02, 6.40461e-01, 4.59775e+00, 0.00000e+00
1791, 1912, 1.03680e+01, 9.03406e+00, 3.20358e+02, 3.20358e+02, 2.56000e+02, 6.42782e-01, 4.69842e+00, 0.00000e+00
1792, 1912, 1.03680e+01, 9.02721e+00, 3.26733e+02, 3.26733e+02, 2.56000e+02, 6.45921e-01, 4.69917e+00, 0.00000e+00
1793, 1914, 1.03788e+01, 9.02608e+00, 3.33502e+02, 3.33502e+02, 2.56000e+02, 6.55695e-01, 4.72459e+00, 0.00000e+00
1794, 1919, 1.04060e+01, 9.02733e+00, 3.41581e+02, 3.41581e+02, 2.56000e+02, 6.60761e-01, 4.77967e+00, 0.00000e+00
1795, 1920, 1.04114e+01, 9.01907e+00, 3.46276e+02, 3.46276e+02, 2.56000e+02, 6.67188e-01, 4.69569e+00, 0.00000e+00
1796, 1919, 1.04060e+01, 9.01848e+00, 3.43383e+02, 3.43383e+02, 2.56000e+02, 6.73267e-01, 4.78360e+00, 0.00000e+00
1797, 1921, 1.04168e+01, 9.01544e+00, 3.62532e+02, 3.62532e+02, 2.56000e+02, 6.78813e-01, 4.76075e+00, 0.00000e+00
1798, 1924, 1.04331e+01, 9.01406e+00, 3.57236e+02, 3.57236e+02, 2.56000e+02, 6.78794e-01, 4.76024e+00, 0.00000e+00
1799, 1926, 1.04439e+01, 9.01278e+00, 3.60839e+02, 3.60839e+02, 2.56000e+02, 6.82762e-01, 4.85486e+00, 0.00000e+00
1800, 1926, 1.04439e+01, 9.01205e+00, 0.00000e+00, 0.00000e+00, 2.58000e+02, 6.92108e-01, 4.79710e+00, 0.00000e+00
1801, 1926, 1.04439e+01, 8.99268e+00, 3.68264e+02, 3.68264e+02, 2.58000e+02, 7.00415e-01, 4.72608e+00, 0.00000e+00
1802, 1925, 1.04385e+01, 8.96213e+00, 3.62477e+02, 3.62477e+02, 2.58000e+02, 7.02857e-01, 4.53386e+00, 0.00000e+00
1803, 1929, 1.04602e+01, 8.90085e+00, 3.59693e+02, 3.59693e+02, 2.58000e+02, 7.12286e-01, 4.40824e+00, 0.00000e+00
1804, 1934, 1.04873e+01, 8.84746e+00, 3.65097e+02, 3.65097e+02, 2.58000e+02, 7.25957e-01, 4.35052e+00, 0.00000e+00
1805, 1938, 1.05090e+01, 8.79933e+00, 3.67881e+02, 3.67881e+02, 2.58000e+02, 7.47678e-01, 4.25934e+00, 0.00000e+00
1806, 1942, 1.05307e+01, 8.74395e+00, 3.69956e+02, 3.69956e+02, 2.58000e+02, 7.73429e-01, 4.13832e+00, 0.00000e+00
1807, 1947, 1.05578e+01, 8.29451e+00, 2.65635e+02, 2.65635e+02, 2.58000e+02, 5.62404e-01, 4.50113e+00, 0.00000e+00
1808, 1951, 1.05795e+01, 8.41550e+00, 2.65422e+02, 2.65422e+02, 2.58000e+02, 4.35674e-01, 4.99552e+00, 0.00000e+00
1809, 1953, 1.05903e+01, 8.54089e+00, 2.60514e+02, 2.60514e+02, 2.58000e+02, 3.85049e-01, 5.62217e+00, 0.00000e+00
1810, 1942, 1.05307e+01, 8.71777e+00, 2.60636e+02, 2.60636e+02, 2.58000e+02, 3.70237e-01, 6.32207e+00, 0.00000e+00
1811, 1941, 1.05252e+01, 8.83589e+00, 2.42512e+02, 2.42512e+02, 2.58000e+02, 3.79701e-01, 7.26796e+00, 0.00000e+00
1812, 1942, 1.05307e+01, 9.08592e+00, 2.68060e+02, 2.68060e+02, 2.58000e+02, 3.87230e-01, 7.89100e+00, 0.00000e+00
1813, 1938, 1.05090e+01, 9.15100e+00, 2.33068e+02, 2.33068e+02, 2.58000e+02, 3.91641e-01, 7.72593e+00, 0.00000e+00
1814, 1945, 1.05469e+01, 9.25373e+00, 2.47923e+02, 2.47923e+02, 2.58000e+02, 3.96401e-01, 6.72152e+00, 0.00000e+00
1815, 1943, 1.05361e+01, 9.27414e+00, 2.37169e+02, 2.37169e+02, 2.58000e+02, 3.97324e-01, 5.66184e+00, 0.00000e+00
1816, 1942, 1.05307e+01, 9.29733e+00, 2.42027e+02, 2.42027e+02, 2.58000e+02, 4.00103e-01, 5.13167e+00, 0.00000e+00
1817, 1923, 1.04276e+01, 9.27250e+00, 2.24777e+02, 2.24777e+02, 2.58000e+02, 4.07696e-01, 4.72447e+00, 0.00000e+00
1818, 1913, 1.03734e+01, 9.26103e+00, 2.26032e+02, 2.26032e+02, 2.58000e+02, 4.11396e-01, 4.60936e+00, 0.00000e+00
1819, 1906, 1.03355e+01, 9.23305e+00, 2.23630e+02, 2.23630e+02, 2.58000e+02, 4.23924e-01, 4.39853e+00, 0.00000e+00
1820, 1906, 1.03355e+01, 9.22626e+00, 2.27397e+02, 2.27397e+02, 2.58000e+02, 4.38615e-01, 4.44375e+00, 0.00000e+00
1821, 1910, 1.03571e+01, 9.21070e+00, 2.36131e+02, 2.36131e+02, 2.58000e+02, 4.48168e-01, 4.37484e+00, 0.00000e+00
1822, 1908, 1.03463e+01, 9.19943e+00, 2.36229e+02, 2.36229e+02, 2.58000e+02, 4.54403e-01, 4.49142e+00, 0.00000e+00
1823, 1911, 1.03626e+01, 9.20313e+00, 2.48439e+02, 2.48439e+02, 2.58000e+02, 4.65201e-01, 4.57669e+00, 0.00000e+00
1824, 1908, 1.03463e+01, 9.19839e+00, 2.55262e+02, 2.55262e+02, 2.58000e+02, 4.72746e-01, 4.54461e+00, 0.00000e+00
1825, 1904, 1.03246e+01, 9.19119e+00, 2.54389e+02, 2.54389e+02, 2.58000e+02, 4.84244e-01, 4.47350e+00, 0.00000e+00
1826, 1900, 1.03029e+01, 9.18294e+00, 2.58156e+02, 2.58156e+02, 2.58000e+02, 4.88421e-01, 4.39429e+00, 0.00000e+00
1827, 1894, 1.02704e+01, 9.16790e+00, 2.63396e+02, 2.63396e+02, 2.58000e+02, 5.05280e-01, 4.36222e+00, 0.00000e+00
1828, 1896, 1.02812e+01, 9.15495e+00, 2.60066e+02, 2.60066e+02, 2.58000e+02, 5.12131e-01, 4.33329e+00, 0.00000e+00
1829, 1898, 1.02921e+01, 9.14132e+00, 2.65853e+02, 2.65853e+02, 2.58000e+02, 5.19494e-01, 4.42478e+00, 0.00000e+00
1830, 1897, 1.02867e+01, 9.13248e+00, 2.66017e+02, 2.66017e+02, 2.58000e+02, 5.29257e-01, 4.42456e+00, 0.00000e+00
1831, 1896, 1.02812e+01, 9.13124e+00, 2.71967e+02, 2.71967e+02, 2.58000e+02, 5.36392e-01, 4.53814e+00, 0.00000e+00
1832, 1895, 1.02758e+01, 9.11988e+00, 2.69783e+02, 2.69783e+02, 2.58000e+02, 5.45646e-01, 4.47024e+00, 0.00000e+00
1833, 1895, 1.02758e+01, 9.12448e+00, 2.65143e+02, 2.65143e+02, 2.58000e+02, 5.51979e-01, 4.52197e+00, 0.00000e+00
1834, 1892, 1.02595e+01, 9.11554e+00, 2.64828e+02, 2.64828e+02, 2.58000e+02, 5.60254e-01, 4.55902e+00, 0.00000e+00
1835, 1891, 1.02541e+01, 9.11228e+00, 2.65101e+02, 2.65101e+02, 2.58000e+02, 5.70069e-01, 4.53915e+00, 0.00000e+00
1836, 1888, 1.02379e+01, 9.11389e+00, 2.66957e+02, 2.66957e+02, 2.58000e+02, 5.77860e-01, 4.54292e+00, 0.00000e+00
1837, 1890, 1.02487e+01, 9.10916e+00, 2.63135e+02, 2.63135e+02, 2.58000e+02, 5.84656e-01, 4.60685e+00, 0.00000e+00
1838, 1886, 1.02270e+01, 9.10829e+00, 2.68594e+02, 2.68594e+02, 2.58000e+02, 5.92789e-01, 4.49133e+00, 0.00000e+00
1839, 1888, 1.02379e+01, 9.09950e+00, 2.74545e+02, 2.74545e+02, 2.58000e+02, 6.01695e-01, 4.49178e+00, 0.00000e+00
1840, 1885, 1.02216e+01, 9.09996e+00, 2.78912e+02, 2.78912e+02, 2.58000e+02, 6.10080e-01, 4.49944e+00, 0.00000e+00
1841, 1888, 1.02379e+01, 9.09539e+00, 2.90157e+02, 2.90157e+02, 2.58000e+02, 6.13347e-01, 4.54542e+00, 0.00000e+00
1842, 1887, 1.02324e+01, 9.10126e+00, 2.97090e+02, 2.97090e+02, 2.58000e+02, 6.23741e-01, 4.62402e+00, 0.00000e+00
1843, 1884, 1.02162e+01, 9.09192e+00, 3.05497e+02, 3.05497e+02, 2.58000e+02, 6.29512e-01, 4.59964e+00, 0.00000e+00
1844, 1886, 1.02270e+01, 9.10011e+00, 3.07735e+02, 3.07735e+02, 2.58000e+02, 6.34677e-01, 4.64617e+00, 0.00000e+00
1845, 1890, 1.02487e+01, 9.09462e+00, 3.11647e+02, 3.11647e+02, 2.58000e+02, 6.40741e-01, 4.60800e+00, 0.00000e+00
1846, 1893, 1.02650e+01, 9.08935e+00, 3.17871e+02, 3.17871e+02, 2.58000e+02, 6.42895e-01, 4.69884e+00, 0.00000e+00
1847, 1890, 1.02487e+01, 9.08941e+00, 3.20709e+02, 3.20709e+02, 2.58000e+02, 6.50794e-01, 4.58059e+00, 0.00000e+00
1848, 1892, 1.02595e+01, 9.08284e+00, 3.26605e+02, 3.26605e+02, 2.58000e+02, 6.55391e-01, 4.56953e+00, 0.00000e+00
1849, 1896, 1.02812e+01, 9.07872e+00, 3.26496e+02, 3.26496e+02, 2.58000e+02, 6.62447e-01, 4.69530e+00, 0.00000e+00
1850, 1901, 1.03083e+01, 9.06516e+00, 3.25950e+02, 3.25950e+02, 2.58000e+02, 6.67017e-01, 4.67092e+00, 0.00000e+00
1851, 1905, 1.03300e+01, 9.06425e+00, 3.32883e+02, 3.32883e+02, 2.58000e+02, 6.70866e-01, 4.68794e+00, 0.00000e+00
1852, 1904, 1.03246e+01, 9.05597e+00, 3.30590e+02, 3.30590e+02, 2.58000e+02, 6.80147e-01, 4.59280e+00, 0.00000e+00
1853, 1911, 1.03626e+01, 9.04463e+00, 3.34848e+02, 3.34848e+02, 2.58000e+02, 6.86028e-01, 4.71073e+00, 0.00000e+00
1854, 1913, 1.03734e+01, 9.04737e+00, 3.41617e+02, 3.41617e+02, 2.58000e+02, 6.87925e-01, 4.72688e+00, 0.00000e+00
1855, 1912, 1.03680e+01, 9.05037e+00, 3.49369e+02, 3.49369e+02, 2.58000e+02, 6.92992e-01, 4.72053e+00, 0.00000e+00
1856, 1913, 1.03734e+01, 9.04609e+00, 3.63399e+02, 3.63399e+02, 2.58000e+02, 6.96289e-01, 4.67318e+00, 0.00000e+00
1857, 1915, 1.03843e+01, 9.04849e+00, 3.73170e+02, 3.73170e+02, 2.58000e+02, 7.00783e-01, 4.77276e+00, 0.00000e+00
1858, 1921, 1.04168e+01, 9.04927e+00, 3.77101e+02, 3.77101e+02, 2.58000e+02, 7.03800e-01, 4.76169e+00, 0.00000e+00
1859, 1924, 1.04331e+01, 9.04619e+00, 3.82887e+02, 3.82887e+02, 2.58000e+02, 7.07900e-01, 4.83171e+00, 0.00000e+00
1860, 1922, 1.04222e+01, 9.04111e+00, 0.00000e+00, 0.00000e+00, 2.22000e+02, 7.13840e-01, 4.79225e+00, 0.00000e+00
1861, 1925, 1.04385e+01, 9.02942e+00, 3.95607e+02, 3.95607e+02, 2.22000e+02, 7.16364e-01, 4.71647e+00, 0.00000e+00
1862, 1930, 1.04656e+01, 9.00507e+00, 3.92823e+02, 3.92823e+02, 2.22000e+02, 7.22798e-01, 4.64228e+00, 0.00000e+00
1863, 1931, 1.04710e+01, 8.96168e+00, 3.91349e+02, 3.91349e+02, 2.22000e+02, 7.29156e-01, 4.55031e+00, 0.00000e+00
1864, 1940, 1.05198e+01, 8.90600e+00, 3.91021e+02, 3.91021e+02, 2.22000e+02, 7.34536e-01, 4.47530e+00, 0.00000e+00
1865, 1942, 1.05307e+01, 8.85804e+00, 3.96207e+02, 3.96207e+02, 2.22000e+02, 7.57981e-01, 4.30196e+00, 0.00000e+00
1866, 1946, 1.05524e+01, 8.80507e+00, 3.94897e+02, 3.94897e+02, 2.22000e+02, 7.86228e-01, 4.14018e+00, 0.00000e+00
1867, 1948, 1.05632e+01, 8.34398e+00, 2.88028e+02, 2.88028e+02, 2.22000e+02, 5.82649e-01, 4.50377e+00, 0.00000e+00
1868, 1951, 1.05795e+01, 8.45308e+00, 2.86009e+02, 2.86009e+02, 2.22000e+02, 4.64377e-01, 5.03519e+00, 0.00000e+00
1869, 1958, 1.06174e+01, 8.56938e+00, 2.87155e+02, 2.87155e+02, 2.22000e+02, 4.09091e-01, 5.66249e+00, 0.00000e+00
1870, 1937, 1.05036e+01, 8.74078e+00, 2.95350e+02, 2.95350e+02, 2.22000e+02, 3.89778e-01, 6.40110e+00, 0.00000e+00
1871, 1944, 1.05415e+01, 8.86094e+00, 2.82576e+02, 2.82576e+02, 2.22000e+02, 3.80658e-01, 7.34616e+00, 0.00000e+00
1872, 1945, 1.05469e+01, 9.10406e+00, 3.15003e+02, 3.15003e+02, 2.22000e+02, 3.91774e-01, 7.99051e+00, 0.00000e+00
1873, 1941, 1.05252e+01, 9.16893e+00, 2.84814e+02, 2.84814e+02, 2.22000e+02, 3.97218e-01, 7.74792e+00, 0.00000e+00
1874, 1943, 1.05361e+01, 9.28618e+00, 3.09598e+02, 3.09598e+02, 2.22000e+02, 3.99382e-01, 6.80991e+00, 0.00000e+00
1875, 1947, 1.05578e+01, 9.29595e+00, 2.94258e+02, 2.94258e+02, 2.22000e+02, 4.03698e-01, 5.84567e+00, 0.00000e+00
1876, 1940, 1.05198e+01, 9.32075e+00, 3.04467e+02, 3.04467e+02, 2.22000e+02, 4.02577e-01, 5.18442e+00, 0.00000e+00
1877, 1918, 1.04005e+01, 9.29360e+00, 2.75534e+02, 2.75534e+02, 2.22000e+02, 4.10323e-01, 4.81092e+00, 0.00000e+00
1878, 1914, 1.03788e+01, 9.27809e+00, 2.85185e+02, 2.85185e+02, 2.22000e+02, 4.16928e-01, 4.45661e+00, 0.00000e+00
1879, 1909, 1.03517e+01, 9.23734e+00, 2.74048e+02, 2.74048e+02, 2.22000e+02, 4.30068e-01, 4.36216e+00, 0.00000e+00
1880, 1907, 1.03409e+01, 9.23415e+00, 2.78470e+02, 2.78470e+02, 2.22000e+02, 4.42580e-01, 4.46810e+00, 0.00000e+00
1881, 1910, 1.03571e+01, 9.22799e+00, 2.81855e+02, 2.81855e+02, 2.22000e+02, 4.48691e-01, 4.62477e+00, 0.00000e+00
1882, 1915, 1.03843e+01, 9.22686e+00, 2.79180e+02, 2.79180e+02, 2.22000e+02, 4.55352e-01, 4.53703e+00, 0.00000e+00
1883, 1914, 1.03788e+01, 9.22634e+00, 2.83219e+02, 2.83219e+02, 2.22000e+02, 4.59770e-01, 4.54358e+00, 0.00000e+00
1884, 1905, 1.03300e+01, 9.22920e+00, 2.82030e+02, 2.82030e+02, 2.22000e+02, 4.66667e-01, 4.53457e+00, 0.00000e+00
1885, 1896, 1.02812e+01, 9.22326e+00, 2.84487e+02, 2.84487e+02, 2.22000e+02, 4.75738e-01, 4.47641e+00, 0.00000e+00
1886, 1887, 1.02324e+01, 9.21342e+00, 2.80447e+02, 2.80447e+02, 2.22000e+02, 4.82777e-01, 4.46866e+00, 0.00000e+00
1887, 1886, 1.02270e+01, 9.20275e+00, 2.89564e+02, 2.89564e+02, 2.22000e+02, 4.89396e-01, 4.59748e+00, 0.00000e+00
1888, 1883, 1.02107e+01, 9.19085e+00, 2.85961e+02, 2.85961e+02, 2.22000e+02, 4.98141e-01, 4.55183e+00, 0.00000e+00
1889, 1875, 1.01674e+01, 9.18264e+00, 2.89006e+02, 2.89006e+02, 2.22000e+02, 5.06667e-01, 4.38030e+00, 0.00000e+00
1890, 1877, 1.01782e+01, 9.17324e+00, 2.83110e+02, 2.83110e+02, 2.22000e+02, 5.17848e-01, 4.50894e+00, 0.00000e+00
1891, 1878, 1.01836e+01, 9.16965e+00, 2.90098e+02, 2.90098e+02, 2.22000e+02, 5.28222e-01, 4.56004e+00, 0.00000e+00
1892, 1872, 1.01511e+01, 9.16361e+00, 2.81757e+02, 2.81757e+02, 2.22000e+02, 5.37927e-01, 4.42167e+00, 0.00000e+00
1893, 1869, 1.01348e+01, 9.16178e+00, 2.86725e+02, 2.86725e+02, 2.22000e+02, 5.47352e-01, 4.53321e+00, 0.00000e+00
1894, 1872, 1.01511e+01, 9.15654e+00, 2.86179e+02, 2.86179e+02, 2.22000e+02, 5.53953e-01, 4.42373e+00, 0.00000e+00
1895, 1870, 1.01402e+01, 9.15214e+00, 2.88090e+02, 2.88090e+02, 2.22000e+02, 5.65241e-01, 4.45780e+00, 0.00000e+00
1896, 1873, 1.01565e+01, 9.13375e+00, 2.91966e+02, 2.91966e+02, 2.22000e+02, 5.69674e-01, 4.38586e+00, 0.00000e+00
1897, 1875, 1.01674e+01, 9.11782e+00, 2.99281e+02, 2.99281e+02, 2.22000e+02, 5.73867e-01, 4.41006e+00, 0.00000e+00
1898, 1873, 1.01565e+01, 9.11209e+00, 3.02283e+02, 3.02283e+02, 2.22000e+02, 5.81954e-01, 4.36033e+00, 0.00000e+00
1899, 1871, 1.01457e+01, 9.11270e+00, 3.12601e+02, 3.12601e+02, 2.22000e+02, 5.89524e-01, 4.33284e+00, 0.00000e+00
1900, 1871, 1.01457e+01, 9.10309e+00, 3.20625e+02, 3.20625e+02, 2.22000e+02, 5.94869e-01, 4.37931e+00, 0.00000e+00
1901, 1867, 1.01240e+01, 9.10107e+00, 3.25484e+02, 3.25484e+02, 2.22000e+02, 5.99893e-01, 4.54441e+00, 0.00000e+00
1902, 1867, 1.01240e+01, 9.09686e+00, 3.28850e+02, 3.28850e+02, 2.22000e+02, 6.07392e-01, 4.47241e+00, 0.00000e+00
1903, 1869, 1.01348e+01, 9.08828e+00, 3.36074e+02, 3.36074e+02, 2.22000e+02, 6.09952e-01, 4.53440e+00, 0.00000e+00
1904, 1864, 1.01077e+01, 9.09400e+00, 3.40441e+02, 3.40441e+02, 2.22000e+02, 6.18026e-01, 4.50507e+00, 0.00000e+00
1905, 1866, 1.01186e+01, 9.09033e+00, 3.40169e+02, 3.40169e+02, 2.22000e+02, 6.25938e-01, 4.56284e+00, 0.00000e+00
1906, 1868, 1.01294e+01, 9.08791e+00, 3.46392e+02, 3.46392e+02, 2.22000e+02, 6.31156e-01, 4.57451e+00, 0.00000e+00
1907, 1872, 1.01511e+01, 9.08263e+00, 3.51414e+02, 3.51414e+02, 2.22000e+02, 6.35150e-01, 4.57287e+00, 0.00000e+00
1908, 1874, 1.01619e+01, 9.08547e+00, 3.51087e+02, 3.51087e+02, 2.22000e+02, 6.37673e-01, 4.71127e+00, 0.00000e+00
1909, 1877, 1.01782e+01, 9.07142e+00, 3.59676e+02, 3.59676e+02, 2.22000e+02, 6.46777e-01, 4.49517e+00, 0.00000e+00
1910, 1877, 1.01782e+01, 9.07131e+00, 3.61696e+02, 3.61696e+02, 2.22000e+02, 6.49441e-01, 4.61761e+00, 0.00000e+00
1911, 1876, 1.01728e+01, 9.07218e+00, 3.73433e+02, 3.73433e+02, 2.22000e+02, 6.58849e-01, 4.60341e+00, 0.00000e+00
1912, 1873, 1.01565e+01, 9.06499e+00, 3.72504e+02, 3.72504e+02, 2.22000e+02, 6.63641e-01, 4.56527e+00, 0.00000e+00
1913, 1877, 1.01782e+01, 9.06351e+00, 3.74633e+02, 3.74633e+02, 2.22000e+02, 6.69686e-01, 4.65902e+00, 0.00000e+00
1914, 1881, 1.01999e+01, 9.06003e+00, 3.74852e+02, 3.74852e+02, 2.22000e+02, 6.79957e-01, 4.65025e+00, 0.00000e+00
1915, 1884, 1.02162e+01, 9.06216e+00, 3.78709e+02, 3.78709e+02, 2.22000e+02, 6.82590e-01, 4.65983e+00, 0.00000e+00
1916, 1886, 1.02270e+01, 9.05709e+00, 3.82858e+02, 3.82858e+02, 2.22000e+02, 6.85578e-01, 4.71090e+00, 0.00000e+00
1917, 1892, 1.02595e+01, 9.05386e+00, 3.88754e+02, 3.88754e+02, 2.22000e+02, 6.90275e-01, 4.79423e+00, 0.00000e+00
1918, 1893, 1.02650e+01, 9.05551e+00, 3.97706e+02, 3.97706e+02, 2.22000e+02, 6.94136e-01, 4.78791e+00, 0.00000e+00
1919, 1896, 1.02812e+01, 9.05457e+00, 3.97761e+02, 3.97761e+02, 2.22000e+02, 7.01477e-01, 4.72469e+00, 0.00000e+00
1920, 1897, 1.02867e+01, 9.05267e+00, 0.00000e+00, 0.00000e+00, 2.24000e+02, 7.07433e-01, 4.74240e+00, 0.00000e+00
1921, 1903, 1.03192e+01, 9.04238e+00, 4.01418e+02, 4.01418e+02, 2.24000e+02, 7.11508e-01, 4.56452e+00, 0.00000e+00
1922, 1904, 1.03246e+01, 9.01692e+00, 3.95850e+02, 3.95850e+02, 2.24000e+02, 7.15861e-01, 4.45783e+00, 0.00000e+00
1923, 1906, 1.03355e+01, 8.96555e+00, 3.98471e+02, 3.98471e+02, 2.24000e+02, 7.24554e-01, 4.36896e+00, 0.00000e+00
1924, 1909, 1.03517e+01, 8.90822e+00, 3.97051e+02, 3.97051e+02, 2.24000e+02, 7.40702e-01, 4.24854e+00, 0.00000e+00
1925, 1914, 1.03788e+01, 8.85183e+00, 4.01127e+02, 4.01127e+02, 2.24000e+02, 7.65413e-01, 4.11508e+00, 0.00000e+00
1926, 1922, 1.04222e+01, 8.80384e+00, 4.02000e+02, 4.02000e+02, 2.24000e+02, 7.88241e-01, 4.07149e+00, 0.00000e+00
1927, 1925, 1.04385e+01, 8.36749e+00, 2.96478e+02, 2.96478e+02, 2.24000e+02, 5.93766e-01, 4.39804e+00, 0.00000e+00
1928, 1930, 1.04656e+01, 8.47686e+00, 2.95004e+02, 2.95004e+02, 2.24000e+02, 4.70466e-01, 4.90118e+00, 0.00000e+00
1929, 1935, 1.04927e+01, 8.59392e+00, 2.89709e+02, 2.89709e+02, 2.24000e+02, 4.23773e-01, 5.54986e+00, 0.00000e+00
1930, 1920, 1.04114e+01, 8.75575e+00, 2.69783e+02, 2.69783e+02, 2.24000e+02, 4.14583e-01, 6.23121e+00, 0.00000e+00
1931, 1919, 1.04060e+01, 8.88970e+00, 2.58101e+02, 2.58101e+02, 2.24000e+02, 4.12194e-01, 7.04529e+00, 0.00000e+00
1932, 1919, 1.04060e+01, 9.10896e+00, 2.74314e+02, 2.74314e+02, 2.24000e+02, 4.18447e-01, 7.70734e+00, 0.00000e+00
1933, 1914, 1.03788e+01, 9.17650e+00, 2.45600e+02, 2.45600e+02, 2.24000e+02, 4.21108e-01, 7.49320e+00, 0.00000e+00
1934, 1917, 1.03951e+01, 9.28145e+00, 2.64652e+02, 2.64652e+02, 2.24000e+02, 4.13667e-01, 6.51239e+00, 0.00000e+00
1935, 1917, 1.03951e+01, 9.28979e+00, 2.48985e+02, 2.48985e+02, 2.24000e+02, 4.12102e-01, 5.51075e+00, 0.00000e+00
1936, 1915, 1.03843e+01, 9.30648e+00, 2.54990e+02, 2.54990e+02, 2.24000e+02, 4.13055e-01, 5.12619e+00, 0.00000e+00
1937, 1907, 1.03409e+01, 9.27376e+00, 2.34191e+02, 2.34191e+02, 2.24000e+02, 4.18458e-01, 4.68231e+00, 0.00000e+00
1938, 1900, 1.03029e+01, 9.26614e+00, 2.43580e+02, 2.43580e+02, 2.24000e+02, 4.24737e-01, 4.65944e+00, 0.00000e+00
1939, 1888, 1.02379e+01, 9.24203e+00, 2.34851e+02, 2.34851e+02, 2.24000e+02, 4.36970e-01, 4.55943e+00, 0.00000e+00
1940, 1880, 1.01945e+01, 9.24138e+00, 2.43701e+02, 2.43701e+02, 2.24000e+02, 4.50000e-01, 4.41938e+00, 0.00000e+00
1941, 1879, 1.01890e+01, 9.23070e+00, 2.31637e+02, 2.31637e+02, 2.24000e+02, 4.64609e-01, 4.49614e+00, 0.00000e+00
1942, 1881, 1.01999e+01, 9.22734e+00, 2.38952e+02, 2.38952e+02, 2.24000e+02, 4.69431e-01, 4.54070e+00, 0.00000e+00
1943, 1877, 1.01782e+01, 9.23654e+00, 2.37533e+02, 2.37533e+02, 2.24000e+02, 4.80554e-01, 4.46528e+00, 0.00000e+00
1944, 1873, 1.01565e+01, 9.24003e+00, 2.47686e+02, 2.47686e+02, 2.24000e+02, 4.94394e-01, 4.43679e+00, 0.00000e+00
